epoch,acc,loss,lr,time,val_acc,val_loss
0,0.6687784790992737,0.7280570864677429,0.001,327.7860245858319,0.7114311456680298,0.6563444137573242
1,0.7550094723701477,0.5746251344680786,0.001,324.64264363911934,0.7909991145133972,0.5187188386917114
2,0.7953510880470276,0.49449729919433594,0.001,329.5033396638464,0.8337233662605286,0.43346893787384033
3,0.8201347589492798,0.4424552619457245,0.001,325.69149844907224,0.8459646105766296,0.3887578845024109
4,0.8368158936500549,0.40531498193740845,0.001,323.5343466280028,0.847764790058136,0.392257958650589
5,0.848453938961029,0.37822794914245605,0.001,318.50203885510564,0.8613261580467224,0.3443288505077362
6,0.8574976325035095,0.3572092652320862,0.001,372.5013173450716,0.8788478970527649,0.3209499716758728
7,0.8650622963905334,0.3398568332195282,0.001,324.1777276690118,0.8623462319374084,0.34546560049057007
8,0.871106743812561,0.3250523507595062,0.001,291.1992374979891,0.8868286609649658,0.2931329607963562
9,0.8767066597938538,0.31236210465431213,0.001,293.3532344768755,0.8946294784545898,0.27592650055885315
10,0.8810505867004395,0.3017440736293793,0.001,290.9161174329929,0.897509753704071,0.27016597986221313
11,0.8852916359901428,0.2914026081562042,0.001,290.59891864308156,0.8988898992538452,0.2643040418624878
12,0.889126181602478,0.28300589323043823,0.001,292.5630594990216,0.8998500108718872,0.25904449820518494
13,0.8921112418174744,0.27493515610694885,0.001,337.1289860550314,0.9098109602928162,0.2401493340730667
14,0.8953208923339844,0.2677127718925476,0.001,379.85630054795183,0.9023102521896362,0.2521129548549652
15,0.8981920480728149,0.26072704792022705,0.001,363.4141591039952,0.9101110100746155,0.2320098578929901
16,0.9001377820968628,0.25529685616493225,0.001,376.1427307159174,0.9217521548271179,0.21018294990062714
17,0.9026466608047485,0.24982808530330658,0.001,333.9169877008535,0.9174917340278625,0.21980439126491547
18,0.9048977494239807,0.24411511421203613,0.001,346.6075860259589,0.919171929359436,0.21246880292892456
19,0.9067959785461426,0.2396792620420456,0.001,344.1749887790065,0.9149714708328247,0.22104240953922272
20,0.9084095358848572,0.2356691211462021,0.001,345.05614676489495,0.9199519753456116,0.20926842093467712
21,0.9102983474731445,0.23110707104206085,0.001,345.70828879694454,0.9210321307182312,0.20221452414989471
22,0.9117283821105957,0.22728872299194336,0.001,345.70405098912306,0.9193519353866577,0.20957350730895996
23,0.9133245348930359,0.22361986339092255,0.001,346.0113292990718,0.9241524338722229,0.2025226205587387
24,0.9144017696380615,0.22100502252578735,0.001,345.623105796054,0.9246324896812439,0.19915039837360382
25,0.9160137176513672,0.21757467091083527,0.001,340.66994413593784,0.9269126653671265,0.19755035638809204
26,0.9168046712875366,0.21453312039375305,0.001,344.2989897830412,0.9233723282814026,0.20123262703418732
27,0.918449878692627,0.21171733736991882,0.001,347.83207271713763,0.9296729564666748,0.18590278923511505
28,0.9188390374183655,0.20942316949367523,0.001,347.2454648320563,0.9324332475662231,0.1860976368188858
29,0.9203861355781555,0.20675671100616455,0.001,344.2578009390272,0.9341133832931519,0.17787252366542816
30,0.9212245345115662,0.20485258102416992,0.001,344.9961098479107,0.9337533712387085,0.18328428268432617
31,0.9219427108764648,0.20242524147033691,0.001,344.276454113191,0.9342934489250183,0.1740771383047104
32,0.9224773645401001,0.20023278892040253,0.001,343.77800670522265,0.9346534609794617,0.1740092635154724
33,0.9237539768218994,0.1981154829263687,0.001,344.29952855897136,0.9377137422561646,0.16788701713085175
34,0.924350380897522,0.1961168497800827,0.001,343.2438434890937,0.9330933094024658,0.18095988035202026
35,0.9251254796981812,0.19426916539669037,0.001,344.8909612239804,0.9358536005020142,0.16848856210708618
36,0.9257250428199768,0.19278496503829956,0.001,343.4473614988383,0.9386138319969177,0.16422951221466064
37,0.9266061186790466,0.19092610478401184,0.001,342.96207354287617,0.935973584651947,0.1694939285516739
38,0.9268798232078552,0.18934842944145203,0.001,343.88529925700277,0.9375337362289429,0.164280965924263
39,0.9278526902198792,0.1877182573080063,0.001,344.15031413990073,0.9333333373069763,0.17512540519237518
40,0.9459860324859619,0.14636088907718658,0.000100000005,346.5405075137969,0.9547554850578308,0.12748509645462036
41,0.9502033591270447,0.13672411441802979,0.000100000005,345.1599431929644,0.9569156765937805,0.12286333739757538
42,0.9515891075134277,0.13344603776931763,0.000100000005,340.29496489302255,0.9572157263755798,0.12203256785869598
43,0.9524765610694885,0.1313742846250534,0.000100000005,343.2753948229365,0.9594959616661072,0.11830132454633713
44,0.9531108736991882,0.12964418530464172,0.000100000005,343.22091824398376,0.9584158658981323,0.119869165122509
45,0.9537515640258789,0.1282341033220291,0.000100000005,343.50645261700265,0.9608160853385925,0.11445100605487823
46,0.9541928768157959,0.1271137148141861,0.000100000005,344.9529865779914,0.960576057434082,0.11445657908916473
47,0.9545630812644958,0.12593448162078857,0.000100000005,339.74026680295356,0.9606360793113708,0.11337664723396301
48,0.9550676941871643,0.12491176277399063,0.000100000005,344.3850531450007,0.962016224861145,0.11169247329235077
49,0.9553144574165344,0.12391749769449234,0.000100000005,344.14721206505783,0.9620761871337891,0.11176155507564545
50,0.9556609392166138,0.12314487248659134,0.000100000005,344.286728360923,0.962016224861145,0.11073080450296402
51,0.9560231566429138,0.12226858735084534,0.000100000005,343.6873271758668,0.9618361592292786,0.11064556986093521
52,0.9564234018325806,0.12150454521179199,0.000100000005,343.3315602201037,0.9628562927246094,0.10875983536243439
53,0.9565404653549194,0.1207946389913559,0.000100000005,345.22280361596495,0.9622562527656555,0.10885227471590042
54,0.9570782780647278,0.11996448785066605,0.000100000005,343.99379161116667,0.9630963206291199,0.10637905448675156
55,0.9571336507797241,0.11939962953329086,0.000100000005,343.9246401810087,0.9630963206291199,0.10677632689476013
56,0.9576034545898438,0.11868821829557419,0.000100000005,343.43228864693083,0.9626162648200989,0.10765701532363892
57,0.9577901363372803,0.11805697530508041,0.000100000005,342.95211079902947,0.9640564322471619,0.10423992574214935
58,0.9581429362297058,0.11745293438434601,0.000100000005,344.44834222085774,0.9638164043426514,0.1050795167684555
59,0.9583454132080078,0.11683925986289978,0.000100000005,342.5237303019967,0.9647164940834045,0.10303701460361481
60,0.9584466218948364,0.11630409210920334,0.000100000005,341.60802776599303,0.9631563425064087,0.10486453771591187
61,0.9588879942893982,0.11575315147638321,0.000100000005,343.84717498882674,0.9640564322471619,0.10319855064153671
62,0.9591758847236633,0.11512937396764755,0.000100000005,343.16201697615907,0.9650765061378479,0.1024540364742279
63,0.9593356847763062,0.11461757868528366,0.000100000005,344.377952625975,0.9660366177558899,0.10135796666145325
64,0.9595017433166504,0.11411411315202713,0.000100000005,343.0055583389476,0.9656165838241577,0.10041957348585129
65,0.9598054885864258,0.11352816969156265,0.000100000005,343.58246178994887,0.9668766856193542,0.09844145178794861
66,0.9599842429161072,0.11305054277181625,0.000100000005,343.4544700749684,0.9665166735649109,0.0997166559100151
67,0.9600475430488586,0.11255019903182983,0.000100000005,343.59972755704075,0.9663966298103333,0.09755095839500427
68,0.9603844881057739,0.11206842958927155,0.000100000005,343.36150582903065,0.9670566916465759,0.09864360094070435
69,0.9603971242904663,0.11156599223613739,0.000100000005,344.4873959948309,0.9668166637420654,0.09734763950109482
70,0.9607530236244202,0.11115625500679016,0.000100000005,343.1105173830874,0.9677767753601074,0.09833288192749023
71,0.9608020782470703,0.11072482168674469,0.000100000005,345.8842963401694,0.9686168432235718,0.09592573344707489
72,0.9610821008682251,0.11027220636606216,0.000100000005,345.5744510961231,0.9657365679740906,0.09934981167316437
73,0.9612466096878052,0.1098472848534584,0.000100000005,343.7243800929282,0.9691569209098816,0.09661587327718735
74,0.9615787863731384,0.1094132512807846,0.000100000005,344.8490882620681,0.9684968590736389,0.0956868976354599
75,0.9617338180541992,0.108861044049263,0.000100000005,344.5074908719398,0.9678968191146851,0.09429146349430084
76,0.961686372756958,0.10854359716176987,0.000100000005,343.6290948430542,0.9679567813873291,0.09630268067121506
77,0.9619647860527039,0.10818181186914444,0.000100000005,343.4060041049961,0.9678367972373962,0.09425777941942215
78,0.9620169997215271,0.10771957784891129,0.000100000005,344.1045938669704,0.9667567014694214,0.09750444442033768
79,0.9621973037719727,0.10741236805915833,0.000100000005,341.1131193668116,0.9702370166778564,0.09171042591333389
80,0.9656347632408142,0.1017216145992279,1.0000001e-05,345.7515543559566,0.9708370566368103,0.09116750210523605
81,0.9659274220466614,0.1009664386510849,1.0000001e-05,344.6696593889501,0.9708370566368103,0.0910583958029747
82,0.9660650491714478,0.10072790831327438,1.0000001e-05,343.82492789812386,0.9709571003913879,0.09075189381837845
83,0.9661362767219543,0.10059559345245361,1.0000001e-05,344.2581915059127,0.9706570506095886,0.09125898778438568
